,HIP,Vmag,RA,DE,Plx,pmRA,pmDE,e_Plx,B-V
1019,40732,11.48,124.697872,-3.3615730000000004,21.41,-232.59,35.97,4.02,1.207
1020,40858,6.18,125.054069,-0.9091030000000001,24.5,39.29,-86.53,1.14,0.607
1021,40888,4.34,125.16203300000001,-77.484576,21.22,-129.09,40.78,0.47,1.161
1022,40942,8.48,125.33673300000001,34.310235999999996,23.12,-116.45,-109.92,1.17,0.737
1023,41209,7.07,126.138374,-1.14795,22.91,85.24,-188.61,0.95,0.589
1024,41226,7.06,126.189145,17.182059,21.49,9.12,-126.18,0.95,0.539
1025,41269,10.1,126.297531,32.61078,24.18,13.71,-674.83,1.83,1.021
1026,41274,7.35,126.30896100000001,-7.170213,20.2,-117.76,-9.56,0.9,0.9520000000000001
1027,41277,10.39,126.32058899999998,4.253782,21.6,-54.64,-96.35,1.94,1.03
1028,41319,6.11,126.458307,17.046638,22.24,-192.75,-152.48,0.92,0.44799999999999995
1029,41322,10.24,126.46548600000001,-16.379868,20.49,-186.39,26.17,2.7,1.338
1030,41351,9.19,126.54963300000001,-5.751132,23.31,115.47,-151.33,1.72,0.851
1031,41425,9.95,126.740117,-0.34184000000000003,21.11,-214.74,-36.33,1.95,1.01
1032,41431,10.89,126.75374,21.956804,20.6,-1.0,22.71,2.59,1.38
1033,41479,7.17,126.89666399999999,-5.14844,23.89,-125.04,-79.9,1.01,0.6459999999999999
1034,41526,7.98,127.037396,47.302303,22.29,-11.19,-45.78,1.02,0.639
1035,41573,7.4,127.150153,1.24753,22.26,-46.1,-16.73,1.07,0.525
1036,41598,7.12,127.215461,53.862351000000004,23.73,86.5,-59.77,0.8,0.565
1037,41637,11.97,127.361125,55.124106000000005,20.22,156.02,-328.11,7.67,1.237
1038,41681,9.18,127.45898000000001,-46.994664,20.81,-24.07,67.74,0.91,0.805
1039,41777,8.22,127.78734399999999,-54.088643000000005,23.16,62.65,151.72,0.67,0.79
1040,41810,9.58,127.866396,54.460781999999995,21.51,-168.32,-155.65,1.45,0.9159999999999999
1041,41832,8.13,127.920728,53.560807999999994,21.96,-49.62,-101.45,1.11,0.61
1042,41844,7.44,127.979624,50.617515999999995,24.54,-82.02,-338.97,0.94,0.63
1043,41967,8.26,128.314198,-29.956632,21.87,-42.6,17.27,0.88,0.66
1044,41984,7.05,128.366776,-41.616351,21.86,-39.71,-139.05,0.61,0.735
1045,42042,6.69,128.547651,-36.90635,21.73,-84.78,61.73,0.57,0.428
1046,42080,5.47,128.650781,65.145273,20.63,-47.06,-42.5,0.71,0.207
1047,42215,7.22,129.096486,-38.455517,22.44,27.99,63.07,0.64,0.509
1048,42228,9.72,129.152968,-5.6144940000000005,21.06,94.21,-128.74,1.58,0.982
1049,42248,9.17,129.200492,24.474425,20.08,-191.6,127.15,1.4,0.757
1050,42253,8.73,129.23271200000002,23.246907999999998,24.04,-106.71,-104.47,2.97,0.779
1051,42279,7.29,129.30993,77.046623,22.49,37.43,68.27,0.62,0.54
1052,42343,7.02,129.49021299999998,-8.881519,20.69,-158.44,-29.51,0.84,0.516
1053,42344,9.43,129.49461000000002,-27.652164000000003,20.03,-148.17,94.87,1.31,0.0
1054,42356,7.54,129.535791,26.049421,22.99,-127.29,-183.67,0.91,0.632
1055,42408,8.19,129.705826,-5.947894,23.74,230.85,-338.05,1.13,0.698
1056,42455,6.12,129.842555,-36.606819,24.86,-165.53,54.98,0.55,0.426
1057,42575,8.0,130.17686,55.66863000000001,23.81,-264.56,-370.02,1.01,0.675
1058,42695,7.82,130.527694,-52.756482,20.1,-50.81,37.78,1.18,0.6609999999999999
1059,42703,10.97,130.541875,25.041576,23.67,-112.99,1.02,2.85,1.094
1060,42734,7.42,130.62832,34.188402,21.51,31.48,-290.07,0.95,0.583
1061,42753,7.18,130.692642,31.862702000000002,20.62,-33.6,-41.03,0.95,0.598
1062,42806,4.66,130.821721,21.468595999999998,20.58,-106.94,-39.25,0.87,0.01
1063,42911,3.94,131.171292,18.154864,23.97,-17.1,-228.46,0.83,1.083
1064,42919,8.91,131.198882,55.538717000000005,23.42,74.99,12.63,1.18,0.8
1065,42982,9.09,131.397246,84.693742,23.1,-79.53,-192.61,2.05,0.976
1066,43109,3.38,131.69435900000002,6.418907,24.13,-231.04,-40.17,1.29,0.685
1067,43197,6.71,132.003485,-49.574684000000005,23.0,-32.19,-65.71,0.59,0.424
1068,43225,10.56,132.079202,0.5569729999999999,23.13,14.87,-89.36,36.48,0.726
1069,43274,10.99,132.237133,28.98108,24.29,-92.77,-74.49,2.43,1.36
1070,43296,11.24,132.29941000000002,36.52561,23.12,-214.7,-410.15,2.88,1.588
1071,43299,7.27,132.313893,-15.564678,24.09,17.79,-23.38,0.85,0.536
1072,43358,7.15,132.482086,-36.616184999999994,23.77,-110.65,26.97,0.66,0.503
1073,43446,7.42,132.73030500000002,85.0512,20.09,-113.3,-82.3,0.62,0.483
1074,43477,8.62,132.83803799999998,64.418525,24.55,59.51,-24.83,1.08,0.696
1075,43516,10.34,132.94573400000002,4.940793,20.05,177.8,-196.04,2.37,1.11
1076,43552,10.49,133.04601399999999,20.143785,20.56,192.74,-149.53,2.17,0.93
1077,43660,10.69,133.416133,-51.714473999999996,24.23,-11.25,-354.98,1.7,1.297
1078,43670,8.46,133.458047,26.913256,24.66,10.51,-6.53,1.34,0.7659999999999999
1079,43751,8.32,133.67333,16.611278,23.07,-143.91,-28.95,3.48,0.9
1080,43760,9.44,133.714216,-63.70166,21.59,-157.58,-114.49,1.02,0.8240000000000001
1081,43766,6.73,133.733116,26.199385999999997,21.7,61.02,-450.53,1.32,0.665
1082,43813,3.11,133.848687,5.9455279999999995,21.64,-99.76,14.65,0.99,0.978
1083,43841,8.94,133.948019,61.167418999999995,23.49,38.34,-113.8,1.24,0.9079999999999999
1084,43861,8.16,134.02940700000002,36.436382,21.68,-117.24,-226.11,1.78,0.711
1085,43886,7.48,134.10191,83.88766,23.87,-142.79,-114.09,0.59,0.556
1086,43904,7.32,134.1643,33.257838,20.55,-0.76,-32.36,1.07,0.511
1087,43908,5.43,134.174514,-85.663234,20.73,-116.27,33.74,0.47,0.306
1088,43970,5.22,134.312137,15.322717,20.39,61.23,18.46,0.85,0.149
1089,43988,8.67,134.368843,4.431816,20.26,-49.35,-120.34,1.29,0.7559999999999999
1090,44001,5.68,134.396513,15.581235000000001,20.3,60.93,19.01,0.82,0.209
1091,44014,7.1,134.44440600000001,38.25909,22.02,-124.41,-68.07,0.96,0.47600000000000003
1092,44059,9.06,134.59366599999998,-14.373481,20.73,10.99,-246.41,1.31,0.843
1093,44101,9.35,134.73732900000002,-34.006493,21.35,-70.87,-26.56,1.38,0.8959999999999999
1094,44137,7.84,134.84301399999998,7.4153139999999995,20.98,96.74,-136.25,1.22,0.7559999999999999
1095,44212,7.8,135.09006000000002,-9.123125,22.99,82.88,-166.36,1.11,0.537
1096,44260,9.71,135.202217,4.794238,22.1,194.45,-112.61,3.16,0.882
1097,44291,8.63,135.301948,-25.526405,24.23,41.02,-270.43,1.18,0.833
1098,44324,7.93,135.404649,49.737132,23.23,-85.31,-127.18,1.01,0.6509999999999999
1099,44510,10.66,136.0381,-52.8411,23.22,74.91,363.93,1.27,1.048
1100,44518,9.26,136.057774,3.034089,20.5,48.12,-87.7,1.99,0.935
1101,44560,11.01,136.19238700000002,-20.004413,21.7,-207.09,-96.01,2.42,1.214
1102,44584,8.0,136.24809199999999,-3.9875279999999997,20.84,-79.02,1.54,3.52,0.488
1103,44586,7.36,136.250224,22.832089,22.27,-124.31,130.96,1.88,0.613
1104,44610,8.46,136.33884,74.69675600000001,21.56,140.13,-6.62,0.92,0.727
1105,44638,7.96,136.442057,55.528985999999996,20.85,-214.74,2.45,0.97,0.624
1106,44676,8.51,136.57648899999998,-59.067485999999995,20.02,-163.6,79.81,0.92,0.69
1107,44728,6.61,136.712663,38.278476,24.57,238.41,-16.12,0.89,0.446
1108,44745,8.67,136.776322,-61.76430500000001,23.67,-33.39,55.87,1.16,0.813
1109,44777,8.15,136.88841399999998,0.063174,20.65,-94.26,26.84,1.09,0.626
1110,44858,8.25,137.099602,27.535265999999996,20.84,-52.32,70.25,1.35,0.58
1111,44864,8.28,137.113293,27.542951000000002,22.77,-52.19,73.24,1.38,0.58
1112,44874,6.77,137.153438,-25.839439000000002,22.4,-332.1,14.67,0.73,0.573
1113,44890,8.15,137.195819,-5.116266,23.24,-53.31,71.68,1.11,0.655
1114,44896,7.15,137.208322,-10.757242,24.09,-354.38,-107.62,1.12,0.61
1115,44926,10.8,137.271353,32.469303000000004,22.04,-125.76,56.67,2.09,1.585
1116,44968,10.4,137.410666,-42.110813,23.76,-130.82,226.13,3.23,1.101
1117,45096,9.55,137.79212900000002,-55.031687,24.8,-48.85,69.04,0.99,1.035
1118,45406,8.05,138.78951,23.375926999999997,20.56,-126.51,-155.34,0.98,0.693
1119,45488,8.36,139.03194299999998,14.126492,20.82,27.19,-252.36,1.25,0.6579999999999999
1120,45533,10.22,139.20196299999998,-49.301631,22.2,-214.66,113.17,1.35,1.122
1121,45567,12.56,139.312015,-53.080939,20.46,9.24,8.07,26.68,
1122,45705,7.95,139.768471,-41.468224,21.52,-21.29,-35.0,0.82,0.626
1123,45854,6.3,140.231065,-15.617567000000001,20.69,70.22,-106.79,0.78,0.46799999999999997
1124,45858,6.12,140.24751899999998,38.188309999999994,20.91,-43.49,-20.01,1.49,0.38
1125,45863,9.0,140.279534,60.403369999999995,22.86,-205.51,-153.59,1.39,0.847
1126,45879,6.67,140.32725,13.111647,22.11,-36.93,-80.11,0.89,0.507
1127,45996,8.81,140.707855,-40.764949,21.11,70.61,-62.49,0.96,0.675
1128,46007,8.29,140.74885700000002,-27.172466999999997,21.38,-81.8,98.3,0.99,0.7240000000000001
1129,46023,7.69,140.793114,32.921057,22.09,157.77,-21.79,1.03,0.594
1130,46034,9.94,140.835035,-5.139448000000001,22.3,-250.8,-0.26,1.83,0.858
1131,46191,9.64,141.271088,-12.965444999999999,24.63,555.69,-569.31,1.53,0.9570000000000001
1132,46236,6.98,141.401456,-53.251631,22.55,-30.95,-79.54,1.04,0.507
1133,46360,9.45,141.789122,-16.661857,20.89,-182.18,-50.68,1.49,0.973
1134,46367,6.9,141.82005,6.233175,20.41,-177.55,-144.66,1.98,0.519
1135,46388,7.2,141.882488,-58.094538,20.48,-144.8,-5.92,0.59,0.605
1136,46523,7.01,142.32817,-44.538971999999994,24.31,-102.57,10.34,0.76,0.54
1137,46566,6.5,142.449454,55.745336,22.55,-132.2,-42.17,0.73,0.39399999999999996
1138,46598,11.52,142.536431,-0.96677,22.02,-258.19,184.57,3.2,1.334
1139,46624,11.7,142.611539,-46.162288000000004,21.37,-343.76,202.11,2.38,1.1
1140,46637,8.66,142.64980500000001,10.601764999999999,21.11,-203.73,-11.88,5.71,0.905
1141,46662,10.06,142.708363,18.253067,23.05,183.91,-287.31,1.59,1.08
1142,46690,7.27,142.776026,3.079777,21.04,-94.83,8.35,0.95,0.511
1143,46710,10.05,142.83011000000002,-25.93381,24.26,115.58,-187.48,6.58,
1144,46777,8.43,142.997205,-28.226166,22.72,-37.62,-179.24,0.95,0.7070000000000001
1145,46831,11.41,143.140176,-43.403112,20.61,-65.88,16.88,3.16,1.672
1146,46903,8.4,143.369816,46.228675,21.31,-20.77,4.66,1.15,0.67
1147,47002,9.08,143.692253,-24.192277,22.45,170.23,-102.62,1.09,0.79
1148,47013,5.77,143.722453,72.205864,20.06,72.02,-76.06,0.57,0.53
1149,47033,8.85,143.78540700000002,43.673269,21.43,32.77,12.22,1.39,0.71
1150,47112,7.52,144.018822,23.191551,20.15,44.15,-88.3,0.98,0.975
1151,47156,8.82,144.135582,-22.429727,20.74,-23.38,29.58,1.01,0.685
1152,47176,9.17,144.208819,27.973124,24.23,-172.1,-95.9,1.35,0.816
1153,47202,8.23,144.29920900000002,-43.271912,22.97,22.35,-120.76,0.9,0.8109999999999999
1154,47251,8.91,144.469768,-37.833002,22.43,-39.61,73.64,1.11,0.747
1155,47255,7.74,144.482296,-36.926142,23.37,-103.94,70.57,0.85,0.664
1156,47328,6.69,144.66977,-39.613978,24.66,-42.05,-66.11,0.88,0.491
1157,47387,10.01,144.812124,66.849841,21.45,-208.69,-147.91,3.29,1.07
1158,47403,7.12,144.867067,35.243091,20.63,-68.06,2.38,0.86,0.544
1159,47436,6.9,144.991053,35.33595,20.67,-67.95,2.97,0.82,0.504
1160,47468,6.96,145.146798,13.054061,23.76,23.53,-114.15,0.96,0.47700000000000004
1161,47486,9.03,145.202551,-40.554753999999996,22.27,-16.78,-71.82,1.19,0.779
1162,47508,3.52,145.287991,9.892399000000001,24.12,-143.67,-37.45,0.97,0.516
1163,47527,6.91,145.341159,38.950524,20.88,74.37,-130.84,1.24,0.73
1164,47587,8.92,145.54182600000001,7.5901369999999995,23.01,-185.23,4.71,1.24,0.877
1165,47605,7.16,145.604631,48.776551,21.64,-95.4,-195.77,0.82,0.828
1166,47625,7.16,145.67081000000002,-55.832165,23.22,-152.29,64.29,1.32,0.621
1167,47681,8.41,145.834756,-29.804092999999998,22.22,-95.24,34.2,0.98,0.645
1168,47701,5.64,145.888631,29.974725,20.48,-16.87,-103.45,0.83,0.111
1169,47727,7.85,145.939386,55.952587,20.17,15.55,-27.35,1.05,0.62
1170,47775,10.36,146.10449599999998,44.486058,20.9,100.72,-187.73,2.38,1.057
1171,47808,11.43,146.189806,-36.543616,24.87,-267.32,-124.29,2.46,1.364
1172,47836,8.04,146.25778400000002,-49.487392,20.99,-20.91,102.4,6.26,0.517
1173,47947,7.93,146.55526799999998,-40.635911,20.46,91.01,114.97,0.91,0.5579999999999999
1174,48025,7.72,146.84526599999998,2.3151650000000004,21.09,72.4,8.51,0.96,0.598
1175,48095,6.8,147.08970300000001,-75.778087,21.15,-152.08,91.07,0.56,0.483
1176,48141,8.86,147.20906000000002,-37.309616,24.84,-110.64,-14.8,1.11,0.735
1177,48165,9.82,147.263831,7.819291000000001,24.07,-247.29,-81.13,1.48,0.925
1178,48215,7.58,147.452913,11.106562,23.35,-315.64,-61.6,0.97,0.61
1179,48273,6.24,147.625704,4.343774,21.78,-150.1,-50.91,0.93,0.479
1180,48346,10.04,147.829166,37.604428999999996,20.3,-30.92,-5.42,1.87,1.1
1181,48351,6.42,147.840377,-6.182059,22.45,-126.85,53.73,0.88,0.5770000000000001
1182,48365,9.46,147.902664,-2.878389,20.36,-188.42,-160.54,1.41,0.841
1183,48376,7.34,147.922251,-54.659337,21.94,-13.02,-120.0,0.59,0.546
1184,48390,5.29,147.97093600000002,24.395794,24.9,20.98,-174.56,0.82,0.22899999999999998
1185,48391,7.8,147.980877,49.622171,20.54,51.02,-79.15,1.04,0.569
1186,48455,3.88,148.19149,26.007085,24.52,-216.29,-54.92,0.87,1.222
1187,48524,7.71,148.45171399999998,14.738876999999999,22.13,0.95,47.1,0.97,0.583
1188,48592,6.87,148.644177,-12.950946,20.43,50.55,-235.6,0.9,0.551
1189,48701,8.12,148.98696999999999,38.081705,22.26,-170.69,-0.49,2.45,0.612
1190,48739,7.93,149.124822,-24.099503,23.54,-176.37,46.72,0.85,0.647
1191,48768,6.7,149.20296299999998,4.242196,22.17,-181.5,-49.8,0.86,0.47600000000000003
1192,48785,7.6,149.259797,19.762411,23.54,-233.47,-6.13,1.13,0.56
1193,48786,8.4,149.260536,19.753954999999998,23.69,-232.74,-7.83,1.37,0.6990000000000001
1194,48787,11.87,149.26456299999998,34.760134,21.44,-248.29,-6.04,3.69,
1195,48961,7.78,149.817011,27.523214000000003,24.37,-330.37,-78.05,0.92,0.5820000000000001
1196,49024,7.38,150.02531499999998,-36.043378999999995,22.28,-218.78,59.67,0.72,0.58
1197,49067,9.86,150.19976,-9.516741,23.76,-373.95,25.35,1.61,1.071
1198,49104,8.85,150.32699,5.8499419999999995,20.03,5.84,39.3,1.21,0.812
1199,49161,8.82,150.494688,-10.405213999999999,23.23,-228.83,-71.04,1.41,0.84
1200,49248,10.38,150.80113500000002,-48.643384999999995,22.71,114.64,-1.71,1.28,1.176
1201,49308,6.75,150.973199,38.020739,21.57,-100.9,-124.42,0.8,0.5329999999999999
1202,49363,5.71,151.15143799999998,53.891726,21.15,-22.58,-3.84,0.72,0.507
1203,49387,8.72,151.23779299999998,67.422922,24.69,-13.03,-79.11,1.22,0.847
1204,49577,10.17,151.807582,-14.304707999999998,23.69,-121.29,51.44,1.71,1.331
1205,49586,8.15,151.840528,38.293387,20.83,-167.42,-75.48,1.03,0.664
1206,49599,8.6,151.86795700000002,-37.503937,20.51,-135.46,18.0,1.26,0.76
1207,49644,8.83,151.993505,-58.479645,22.85,-213.45,106.48,0.89,0.705
1208,49680,7.49,152.123941,33.515002,23.02,157.12,-164.15,0.94,0.708
1209,49767,7.45,152.382954,-32.846753,24.34,-202.07,36.24,0.88,0.5579999999999999
1210,49793,8.07,152.45756599999999,-36.755052,21.97,-322.98,371.21,0.9,0.59
1211,49846,8.42,152.666088,16.037693,22.46,-223.79,-103.85,1.3,0.76
1212,49903,10.86,152.835148,-37.276099,23.03,-254.11,6.02,2.25,1.2329999999999999
1213,50013,6.45,153.158738,-19.152808,23.75,-219.02,-95.75,0.73,0.494
1214,50032,9.08,153.220044,-28.513323,23.19,-50.47,-24.35,1.09,0.88
1215,50036,8.18,153.23377299999999,-47.475683000000004,24.4,-226.65,145.77,1.24,0.7979999999999999
1216,50045,11.05,153.257743,-39.101546,20.22,-326.02,-256.32,2.66,0.848
1217,50054,9.9,153.289781,9.596931,22.47,-70.39,-559.47,1.51,0.892
1218,50070,5.27,153.34534,-51.232938,20.06,-39.7,-13.61,0.56,0.257
1219,50100,7.21,153.435381,-7.384094999999999,20.7,-190.69,19.27,0.83,0.496
1220,50194,11.64,153.7021,38.963221999999995,20.01,-5.79,-342.06,3.94,1.127
1221,50197,8.84,153.71076100000002,-62.586865,20.07,-238.85,130.84,0.85,0.6829999999999999
1222,50216,12.1,153.773958,44.42922,23.27,248.82,-48.23,3.8,
1223,50274,8.97,153.97787399999999,-77.86738299999999,22.42,-71.27,-70.69,0.82,0.78
1224,50327,8.72,154.16305,41.305501,20.03,23.27,-21.44,1.19,0.652
1225,50372,3.45,154.274696,42.914469,24.27,-170.11,-42.64,0.79,0.028999999999999998
1226,50489,7.62,154.645658,-35.765066,21.12,-23.26,-109.2,0.78,0.632
1227,50506,8.8,154.733129,32.389251,20.2,-77.86,12.47,1.24,0.787
1228,50515,7.82,154.750869,-11.184761,21.45,0.77,-130.52,0.97,0.569
1229,50534,8.03,154.817996,-11.378351,24.63,-61.76,-65.89,0.99,0.7170000000000001
1230,50546,6.0,154.862006,48.397031,23.08,-105.97,-110.66,0.72,1.022
1231,50660,9.23,155.19179499999998,32.398561,21.06,-153.6,-57.7,1.39,0.847
1232,50694,10.26,155.284033,-52.505852000000004,23.73,-90.88,211.0,1.62,1.153
1233,50742,7.59,155.425207,48.041976,21.13,-219.41,6.73,0.89,0.615
1234,50754,9.79,155.45628,-44.510733,21.55,219.28,-157.21,1.46,0.996
1235,50805,7.5,155.59108899999998,-29.556034000000004,23.42,-26.77,55.41,0.93,0.545
1236,50807,9.44,155.59788999999998,-28.847696000000003,24.11,-5.31,31.57,1.23,0.955
1237,50853,9.88,155.762745,7.920669,23.74,-84.37,29.13,1.7,0.9540000000000001
1238,50888,5.34,155.872557,-38.009709,24.7,-158.83,-53.55,0.7,0.251
1239,50908,10.99,155.938297,-54.225477000000005,21.06,44.93,38.28,1.49,1.892
1240,51178,8.39,156.794873,19.813834,20.87,-205.93,-181.5,0.99,0.632
1241,51208,10.69,156.89595,12.980255,21.2,-289.36,-87.55,1.76,1.2
1242,51233,4.2,156.971219,36.707478,22.34,-127.52,-109.62,0.87,0.9079999999999999
1243,51312,7.83,157.214459,34.885824,22.0,-111.37,-60.26,1.0,0.652
1244,51384,5.52,157.42586799999998,84.252105,24.52,-128.39,-39.6,0.96,0.244
1245,51510,9.78,157.78578100000001,-53.257391000000005,20.13,165.41,-99.3,1.16,0.9540000000000001
1246,51551,6.04,157.953051,-28.237091999999997,23.59,-81.1,-4.58,0.68,0.501
1247,51625,8.44,158.202992,-50.135914,20.41,5.48,27.23,0.95,0.63
1248,51885,6.29,159.018777,-26.675286,22.72,2.12,-79.49,1.11,0.475
1249,51914,6.29,159.089145,36.327009000000004,21.6,36.92,-33.84,0.75,0.436
1250,51942,8.71,159.171675,21.603512,22.18,-243.8,-104.3,1.3,0.79
1251,52008,10.55,159.378644,28.305636,24.7,-39.59,-9.69,1.71,1.278
1252,52063,10.73,159.578657,76.172529,23.63,-444.4,-276.51,1.53,1.235
1253,52089,9.41,159.658528,-13.759322000000001,22.44,18.51,-250.48,1.3,0.802
1254,52091,11.73,159.659085,-31.755384000000003,22.18,-205.64,90.11,2.62,1.3459999999999999
1255,52139,5.84,159.78248100000002,37.910111,20.44,-220.38,-45.73,0.76,0.595
1256,52140,8.62,159.78290900000002,32.833357,20.41,-111.29,-58.73,1.02,0.711
1257,52234,9.68,160.069611,30.815468,23.64,-431.69,-77.28,1.37,0.9359999999999999
1258,52278,8.38,160.23723600000002,59.342814000000004,24.11,-22.07,-125.87,1.0,0.679
1259,52351,9.73,160.47689,-78.184252,21.63,-140.35,101.74,1.88,0.963
1260,52422,5.51,160.758111,26.325696999999998,22.0,-99.56,-49.34,0.8,0.16
1261,52472,7.03,160.901084,-39.058446999999994,22.72,6.46,8.34,0.8,0.6409999999999999
1262,52544,11.0,161.14283500000002,72.542608,24.02,-352.48,109.7,1.72,1.365
1263,52552,10.77,161.16747,-58.174972,22.14,-144.73,247.27,1.84,1.079
1264,52649,7.97,161.491539,-16.736174,20.02,-296.91,-13.03,1.0,0.637
1265,52667,8.05,161.53833500000002,25.761043,21.19,53.17,-8.13,0.97,0.67
1266,52676,7.49,161.56313899999998,-41.464237,23.52,-48.79,-54.29,0.87,0.595
1267,52682,11.95,161.580352,-7.020861,21.29,-236.21,-19.97,3.45,1.389
1268,52780,7.92,161.868979,-13.97905,21.89,99.81,-32.98,0.97,0.62
1269,52828,7.88,162.02363,-26.398377000000004,22.19,-163.79,-11.52,0.95,0.536
1270,52943,3.11,162.405967,-16.194132,23.54,92.77,199.02,0.81,1.232
1271,52954,10.49,162.455836,-17.98336,23.59,-112.35,-160.0,1.86,1.1840000000000002
1272,52962,9.25,162.48283600000002,61.716952,21.2,-181.46,-95.47,1.19,0.8440000000000001
1273,52997,10.8,162.617904,-20.880925,23.15,-0.37,108.03,1.83,1.148
1274,53042,9.72,162.794787,56.068073,21.39,5.3,-125.33,1.89,0.9229999999999999
1275,53049,7.85,162.807707,9.224963,20.2,-28.13,-209.17,1.1,0.488
1276,53051,8.08,162.811224,46.796352,22.78,-88.48,-29.64,1.0,0.7
1277,53086,10.22,162.912877,67.586561,22.51,-171.75,-299.48,5.19,0.914
1278,53106,6.56,162.972045,-49.157441,21.28,71.53,-49.68,0.66,0.513
1279,53123,10.2,163.011129,-0.15995,20.75,55.26,-256.79,1.66,0.898
1280,53169,9.79,163.152129,-2.109181,23.94,-402.25,-768.21,1.71,1.048
1281,53172,7.76,163.16383000000002,-17.029956,20.61,-59.84,-120.41,0.96,0.579
1282,53189,10.05,163.19258200000002,28.1877,24.92,-95.18,0.78,1.43,1.075
1283,53196,7.18,163.20444799999999,-6.821534,22.81,-209.54,-188.74,0.95,0.56
1284,53217,7.02,163.269343,-20.627497,24.23,-144.92,-272.24,0.99,0.645
1285,53250,8.18,163.365982,-15.820623999999999,23.66,-329.99,40.03,1.05,0.79
1286,53257,5.91,163.38075,69.854045,23.02,-397.51,-67.48,0.63,1.01
1287,53289,6.73,163.48528000000002,-36.456896,20.87,-170.04,7.27,0.76,0.466
1288,53306,8.42,163.545723,-37.26392,24.23,60.87,-148.04,1.0,0.7240000000000001
1289,53383,10.07,163.768197,-0.805277,22.17,-237.69,17.45,1.65,1.088
1290,53423,5.91,163.926404,0.736931,22.85,103.0,-3.41,1.13,0.425
1291,53500,7.28,164.168219,-50.607657,20.02,89.48,-48.59,0.7,0.441
1292,53509,7.89,164.190898,-17.451892,23.88,38.76,-129.07,0.98,0.635
1293,53523,9.72,164.252568,41.88513,21.01,-686.26,-286.64,1.28,0.8079999999999999
1294,53537,7.94,164.290232,21.805379000000002,20.22,-151.35,-214.42,1.01,0.624
1295,53634,8.16,164.589671,59.281642000000005,22.69,12.6,-51.89,0.92,0.7070000000000001
1296,53660,11.4,164.672841,-42.669365,22.68,-243.44,63.24,3.19,1.255
1297,53667,11.13,164.703,35.055079,20.08,-106.05,-363.34,2.0,1.119
1298,53688,8.26,164.775375,40.983545,21.72,217.25,25.93,0.95,0.632
1299,53699,5.7,164.807266,-33.737454,20.56,-4.53,-58.03,0.83,0.374
